969344, 2023-06-22 18:44:11, manudo, cer1, up, 18214, 48890, pop-prd-pthalos000, 
1144495, 2023-09-26 14:18:28, manudo, cer1, up, 4024, 41561, pop-prd-pthalos000, 
0:00:46 0
remove me!
1145025, 2023-09-26 20:19:23, manudo, cer1, down, 4024, 41561, pop-prd-pthalos000, 
6:00:55 360
1146010, 2023-09-27 12:38:56, manudo, cer1, up, 7377, 8726, pop-prd-pthalos000, 
16:19:33 979
1146066, 2023-09-27 13:02:50, manudo, cer1, down, 7377, 8726, pop-prd-pthalos000, 
0:23:54 23
1146135, 2023-09-27 13:43:41, manudo, cer1, up, 35484, 55309, pop-prd-pthalos000, 
0:40:51 40
1146270, 2023-09-27 15:01:58, manudo, cer1, down, 35484, 55309, pop-prd-pthalos000, 
1:18:17 78
1146522, 2023-09-27 15:10:26, manudo, cer1, up, 3895, 45479, pop-prd-pthalos000, 
0:08:28 8
remove me!
1146804, 2023-09-27 15:38:17, manudo, cer1, down, 3895, 45479, pop-prd-pthalos000, 
0:27:51 27
1147240, 2023-09-27 20:16:02, manudo, cer1, up, 61613, 27264, pop-prd-pthalos000, 
4:37:45 277
1147686, 2023-09-28 00:29:29, manudo, cer1, down, 61613, 27264, pop-prd-pthalos000, 
4:13:27 253
1148741, 2023-09-28 11:11:58, manudo, cer1, up, 17392, 37793, pop-prd-pthalos000, 
10:42:29 642
1148767, 2023-09-28 11:22:05, manudo, cer1, down, 17392, 37793, pop-prd-pthalos000, 
0:10:07 10
remove me!
1148802, 2023-09-28 11:32:30, manudo, cer1, up, 35318, 14463, pop-prd-pthalos000, 
0:10:25 10
remove me!
1149741, 2023-09-28 21:30:00, manudo, cer1, down, 35318, 14463, pop-prd-pthalos000, 
9:57:30 597
1150551, 2023-09-29 16:03:07, manudo, cer1, up, 57543, 10744, pop-prd-pthalos000, 
18:33:07 1113
1150793, 2023-09-29 22:13:23, manudo, cer1, down, 57543, 10744, pop-prd-pthalos000, 
6:10:16 370
1151432, 2023-09-30 10:18:07, manudo, cer1, up, 21556, 55897, pop-prd-pthalos000, 
12:04:44 724
1151993, 2023-09-30 19:02:02, manudo, cer1, down, 21556, 55897, pop-prd-pthalos000, 
8:43:55 523
1152005, 2023-09-30 19:41:25, manudo, cer1, up, 11389, 64746, pop-prd-pthalos000, 
0:39:23 39
1152011, 2023-09-30 19:46:07, manudo, cer1, down, 11389, 64746, pop-prd-pthalos000, 
0:04:42 4
remove me!
1153135, 2023-10-01 14:32:22, manudo, cer1, up, 58601, 47528, pop-prd-pthalos000, 
18:46:15 1126
1153582, 2023-10-01 19:52:37, manudo, cer1, down, 58601, 47528, pop-prd-pthalos000, 
5:20:15 320
1154922, 2023-10-02 08:55:55, manudo, cer1, up, 57320, 65283, pop-prd-pthalos000, 
13:03:18 783
1155357, 2023-10-02 15:44:24, manudo, cer1, down, 57320, 65283, pop-prd-pthalos000, 
6:48:29 408
1155434, 2023-10-02 17:37:41, manudo, cer1, up, 20479, 55741, pop-prd-pthalos000, 
1:53:17 113
1155455, 2023-10-02 18:22:12, manudo, cer1, down, 20479, 55741, pop-prd-pthalos000, 
0:44:31 44
1156417, 2023-10-03 16:27:49, manudo, cer1, up, 54986, 36739, pop-prd-pthalos000, 
22:05:37 1325
1156841, 2023-10-03 23:45:29, manudo, cer1, down, 54986, 36739, pop-prd-pthalos000, 
7:17:40 437
1157501, 2023-10-04 11:13:18, manudo, cer1, up, 19366, 1255, pop-prd-pthalos000, 
11:27:49 687
1157963, 2023-10-04 20:26:53, manudo, cer1, down, 19366, 1255, pop-prd-pthalos000, 
9:13:35 553
1158840, 2023-10-05 14:54:28, manudo, cer1, up, 57296, 18776, pop-prd-pthalos000, 
18:27:35 1107
1159347, 2023-10-05 22:44:25, manudo, cer1, down, 57296, 18776, pop-prd-pthalos000, 
7:49:57 469
1160322, 2023-10-06 10:20:23, manudo, cer1, up, 31942, 14275, pop-prd-pthalos000, 
11:35:58 695
1160703, 2023-10-06 16:04:14, manudo, cer1, down, 31942, 14275, pop-prd-pthalos000, 
5:43:51 343
1160719, 2023-10-06 16:14:34, manudo, cer1, up, 58556, 38500, pop-prd-pthalos000, 
0:10:20 10
remove me!
1161023, 2023-10-06 20:34:46, manudo, cer1, down, 58556, 38500, pop-prd-pthalos000, 
4:20:12 260
1161889, 2023-10-07 15:08:52, manudo, cer1, up, 21813, 26340, pop-prd-pthalos000, 
18:34:06 1114
1161892, 2023-10-07 15:13:44, manudo, cer1, down, 21813, 26340, pop-prd-pthalos000, 
0:04:52 4
remove me!
1183941, 2023-10-21 14:43:34, manudo, cer1, up, 1562, 24951, pop-prd-pthalos000, 
13 days, 23:29:50 1409
1183983, 2023-10-21 14:44:12, manudo, cer1, down, 1562, 24951, pop-prd-pthalos000, 
0:00:38 0
remove me!
1183984, 2023-10-21 14:44:29, manudo, cer1, up, 33511, 17100, pop-prd-pthalos000, 
0:00:17 0
remove me!
1184274, 2023-10-21 20:09:28, manudo, cer1, down, 33511, 17100, pop-prd-pthalos000, 
5:24:59 324
1187235, 2023-10-23 20:10:05, manudo, cer1, up, 6170, 1711, pop-prd-pthalos000, 
2 days, 0:00:37 0
remove me!
1187534, 2023-10-24 00:00:46, manudo, cer1, down, 6170, 1711, pop-prd-pthalos000, 
3:50:41 230
1188481, 2023-10-24 19:55:32, manudo, cer1, up, 53812, 11686, pop-prd-pthalos000, 
19:54:46 1194
1188577, 2023-10-24 21:53:46, manudo, cer1, down, 53812, 11686, pop-prd-pthalos000, 
1:58:14 118
1189076, 2023-10-25 08:38:25, manudo, cer1, up, 16528, 20156, pop-prd-pthalos000, 
10:44:39 644
1189536, 2023-10-25 14:35:09, manudo, cer1, down, 16528, 20156, pop-prd-pthalos000, 
5:56:44 356
1190064, 2023-10-25 21:26:10, manudo, cer1, up, 56916, 45328, pop-prd-pthalos000, 
6:51:01 411
1190265, 2023-10-26 00:24:04, manudo, cer1, down, 56916, 45328, pop-prd-pthalos000, 
2:57:54 177
1190330, 2023-10-26 01:19:07, manudo, cer1, up, 10425, 60593, pop-prd-pthalos000, 
0:55:03 55
1190814, 2023-10-26 07:49:16, manudo, cer1, down, 10425, 60593, pop-prd-pthalos000, 
6:30:09 390
1191071, 2023-10-26 10:28:04, manudo, cer1, up, 14680, 6385, pop-prd-pthalos000, 
2:38:48 158
1191563, 2023-10-26 14:16:12, manudo, cer1, down, 14680, 6385, pop-prd-pthalos000, 
3:48:08 228
1192197, 2023-10-26 21:27:29, manudo, cer1, up, 34385, 28629, pop-prd-pthalos000, 
7:11:17 431
1192756, 2023-10-27 04:34:22, manudo, cer1, down, 34385, 28629, pop-prd-pthalos000, 
7:06:53 426
1193206, 2023-10-27 10:13:01, manudo, cer1, up, 41656, 21151, pop-prd-pthalos000, 
5:38:39 338
1193488, 2023-10-27 14:37:56, manudo, cer1, down, 41656, 21151, pop-prd-pthalos000, 
4:24:55 264
1193991, 2023-10-27 21:25:15, manudo, cer1, up, 43145, 27993, pop-prd-pthalos000, 
6:47:19 407
1194405, 2023-10-28 05:06:15, manudo, cer1, down, 43145, 27993, pop-prd-pthalos000, 
7:41:00 461
1194879, 2023-10-28 10:21:39, manudo, cer1, up, 63572, 7280, pop-prd-pthalos000, 
5:15:24 315
1195084, 2023-10-28 12:47:57, manudo, cer1, down, 63572, 7280, pop-prd-pthalos000, 
2:26:18 146
1195089, 2023-10-28 12:49:47, manudo, cer1, up, 27562, 52913, pop-prd-pthalos000, 
0:01:50 1
remove me!
1195138, 2023-10-28 13:14:34, manudo, cer1, down, 27562, 52913, pop-prd-pthalos000, 
0:24:47 24
1195143, 2023-10-28 13:18:39, manudo, cer1, up, 15330, 29429, pop-prd-pthalos000, 
0:04:05 4
remove me!
1195488, 2023-10-28 16:47:26, manudo, cer1, down, 15330, 29429, pop-prd-pthalos000, 
3:28:47 208
1196227, 2023-10-28 21:32:22, manudo, cer1, up, 62549, 5111, pop-prd-pthalos000, 
4:44:56 284
1197116, 2023-10-29 04:34:03, manudo, cer1, down, 62549, 5111, pop-prd-pthalos000, 
7:01:41 421
1198545, 2023-10-29 20:39:01, manudo, cer1, up, 51912, 13759, pop-prd-pthalos000, 
16:04:58 964
1198854, 2023-10-30 01:24:09, manudo, cer1, down, 51912, 13759, pop-prd-pthalos000, 
4:45:08 285
1199405, 2023-10-30 09:26:47, manudo, cer1, up, 245, 32838, pop-prd-pthalos000, 
8:02:38 482
1199718, 2023-10-30 14:41:44, manudo, cer1, down, 245, 32838, pop-prd-pthalos000, 
5:14:57 314
1200214, 2023-10-30 20:59:15, manudo, cer1, up, 64697, 23395, pop-prd-pthalos000, 
6:17:31 377
1200216, 2023-10-30 21:00:23, manudo, cer1, down, 64697, 23395, pop-prd-pthalos000, 
0:01:08 1
remove me!
1200240, 2023-10-30 21:10:26, manudo, cer1, up, 3259, 39873, pop-prd-pthalos000, 
0:10:03 10
remove me!
1200931, 2023-10-31 06:15:23, manudo, cer1, down, 3259, 39873, pop-prd-pthalos000, 
9:04:57 544
1201271, 2023-10-31 10:49:21, manudo, cer1, up, 63014, 29250, pop-prd-pthalos000, 
4:33:58 273
1201606, 2023-10-31 14:42:30, manudo, cer1, down, 63014, 29250, pop-prd-pthalos000, 
3:53:09 233
1202157, 2023-10-31 21:13:57, manudo, cer1, up, 41655, 26041, pop-prd-pthalos000, 
6:31:27 391
1202628, 2023-11-01 07:38:12, manudo, cer1, down, 41655, 26041, pop-prd-pthalos000, 
10:24:15 624
1202806, 2023-11-01 11:06:48, manudo, cer1, up, 54360, 30364, pop-prd-pthalos000, 
3:28:36 208
1202958, 2023-11-01 14:08:31, manudo, cer1, down, 54360, 30364, pop-prd-pthalos000, 
3:01:43 181
1203359, 2023-11-01 21:02:29, manudo, cer1, up, 48870, 4704, pop-prd-pthalos000, 
6:53:58 413
1204065, 2023-11-02 07:02:40, manudo, cer1, down, 48870, 4704, pop-prd-pthalos000, 
10:00:11 600
1204481, 2023-11-02 11:22:17, manudo, cer1, up, 10227, 35261, pop-prd-pthalos000, 
4:19:37 259
1204828, 2023-11-02 14:37:59, manudo, cer1, down, 10227, 35261, pop-prd-pthalos000, 
3:15:42 195
1205250, 2023-11-02 20:45:03, manudo, cer1, up, 2286, 5688, pop-prd-pthalos000, 
6:07:04 367
1205327, 2023-11-02 22:33:25, manudo, cer1, down, 2286, 5688, pop-prd-pthalos000, 
1:48:22 108
1205328, 2023-11-02 22:33:43, manudo, cer1, up, 45412, 48989, pop-prd-pthalos000, 
0:00:18 0
remove me!
1205486, 2023-11-03 01:21:27, manudo, cer1, down, 45412, 48989, pop-prd-pthalos000, 
2:47:44 167
1205491, 2023-11-03 01:25:25, manudo, cer1, up, 42214, 8396, pop-prd-pthalos000, 
0:03:58 3
remove me!
1205711, 2023-11-03 05:45:39, manudo, cer1, down, 42214, 8396, pop-prd-pthalos000, 
4:20:14 260
1206181, 2023-11-03 13:33:21, manudo, cer1, up, 56596, 13103, pop-prd-pthalos000, 
7:47:42 467
1206239, 2023-11-03 14:53:32, manudo, cer1, down, 56596, 13103, pop-prd-pthalos000, 
1:20:11 80
1206533, 2023-11-03 20:41:34, manudo, cer1, up, 42136, 37576, pop-prd-pthalos000, 
5:48:02 348
1206562, 2023-11-03 21:52:31, manudo, cer1, down, 42136, 37576, pop-prd-pthalos000, 
1:10:57 70
1207226, 2023-11-04 11:08:42, manudo, cer1, up, 2367, 54047, pop-prd-pthalos000, 
13:16:11 796
1207439, 2023-11-04 14:12:01, manudo, cer1, down, 2367, 54047, pop-prd-pthalos000, 
3:03:19 183
1207915, 2023-11-04 20:36:35, manudo, cer1, up, 18310, 18002, pop-prd-pthalos000, 
6:24:34 384
1208191, 2023-11-05 02:15:09, manudo, cer1, down, 18310, 18002, pop-prd-pthalos000, 
5:38:34 338
1208689, 2023-11-05 13:26:21, manudo, cer1, up, 50816, 37633, pop-prd-pthalos000, 
11:11:12 671
1208971, 2023-11-05 18:29:58, manudo, cer1, down, 50816, 37633, pop-prd-pthalos000, 
5:03:37 303
1209717, 2023-11-06 10:09:52, manudo, cer1, up, 19095, 21402, pop-prd-pthalos000, 
15:39:54 939
1209987, 2023-11-06 14:00:14, manudo, cer1, down, 19095, 21402, pop-prd-pthalos000, 
3:50:22 230
1210394, 2023-11-06 20:47:57, manudo, cer1, up, 64992, 4333, pop-prd-pthalos000, 
6:47:43 407
1210759, 2023-11-07 02:25:10, manudo, cer1, down, 64992, 4333, pop-prd-pthalos000, 
5:37:13 337
1211315, 2023-11-07 10:49:33, manudo, cer1, up, 45781, 42932, pop-prd-pthalos000, 
8:24:23 504
1211525, 2023-11-07 13:37:13, manudo, cer1, down, 45781, 42932, pop-prd-pthalos000, 
2:47:40 167
1211564, 2023-11-07 14:04:30, manudo, cer1, up, 7068, 12771, pop-prd-pthalos000, 
0:27:17 27
1211568, 2023-11-07 14:09:15, manudo, cer1, down, 7068, 12771, pop-prd-pthalos000, 
0:04:45 4
remove me!
1212200, 2023-11-07 21:04:35, manudo, cer1, up, 30819, 62722, pop-prd-pthalos000, 
6:55:20 415
1212578, 2023-11-08 02:22:54, manudo, cer1, down, 30819, 62722, pop-prd-pthalos000, 
5:18:19 318
1213127, 2023-11-08 09:53:40, manudo, cer1, up, 55370, 2970, pop-prd-pthalos000, 
7:30:46 450
1213393, 2023-11-08 14:29:12, manudo, cer1, down, 55370, 2970, pop-prd-pthalos000, 
4:35:32 275
1213763, 2023-11-08 21:22:45, manudo, cer1, up, 43041, 29829, pop-prd-pthalos000, 
6:53:33 413
1214090, 2023-11-09 04:00:37, manudo, cer1, down, 43041, 29829, pop-prd-pthalos000, 
6:37:52 397
1214414, 2023-11-09 11:13:56, manudo, cer1, up, 47816, 60775, pop-prd-pthalos000, 
7:13:19 433
1214494, 2023-11-09 12:28:39, manudo, cer1, down, 47816, 60775, pop-prd-pthalos000, 
1:14:43 74
1219597, 2023-11-13 20:17:28, manudo, cer1, up, 5521, 10721, pop-prd-pthalos000, 
4 days, 7:48:49 468
1219625, 2023-11-13 20:48:28, manudo, cer1, down, 5521, 10721, pop-prd-pthalos000, 
0:31:00 31
1231849, 2023-11-20 14:33:50, manudo, cer1, up, 19959, 23133, pop-prd-pthalos000, 
6 days, 17:45:22 1065
1231859, 2023-11-20 14:47:32, manudo, cer1, down, 19959, 23133, pop-prd-pthalos000, 
0:13:42 13
remove me!
1239670, 2023-11-23 15:36:18, manudo, cer1, up, 58622, 35476, pop-prd-pthalos000, 
3 days, 0:48:46 48
1239672, 2023-11-23 15:37:39, manudo, cer1, down, 58622, 35476, pop-prd-pthalos000, 
0:01:21 1
remove me!
1239674, 2023-11-23 15:38:43, manudo, cer1, up, 12416, 15713, pop-prd-pthalos000, 
0:01:04 1
remove me!
1240948, 2023-11-24 01:49:26, manudo, cer1, down, 12416, 15713, pop-prd-pthalos000, 
10:10:43 610
1242882, 2023-11-24 11:15:23, manudo, cer1, up, 54992, 4290, pop-prd-pthalos000, 
9:25:57 565
1243473, 2023-11-24 15:16:11, manudo, cer1, down, 54992, 4290, pop-prd-pthalos000, 
4:00:48 240
1244338, 2023-11-24 21:43:11, manudo, cer1, up, 1663, 36326, pop-prd-pthalos000, 
6:27:00 387
1245042, 2023-11-25 04:51:10, manudo, cer1, down, 1663, 36326, pop-prd-pthalos000, 
7:07:59 427
1245725, 2023-11-25 10:47:22, manudo, cer1, up, 33124, 37973, pop-prd-pthalos000, 
5:56:12 356
1246394, 2023-11-25 15:05:03, manudo, cer1, down, 33124, 37973, pop-prd-pthalos000, 
4:17:41 257
1247139, 2023-11-25 20:56:03, manudo, cer1, up, 59987, 33011, pop-prd-pthalos000, 
5:51:00 351
1247989, 2023-11-26 02:45:49, manudo, cer1, down, 59987, 33011, pop-prd-pthalos000, 
5:49:46 349
1248050, 2023-11-26 03:15:29, manudo, cer1, up, 30622, 7833, pop-prd-pthalos000, 
0:29:40 29
1248167, 2023-11-26 04:26:26, manudo, cer1, down, 30622, 7833, pop-prd-pthalos000, 
1:10:57 70
1249225, 2023-11-26 12:20:19, manudo, cer1, up, 52484, 33282, pop-prd-pthalos000, 
7:53:53 473
1249691, 2023-11-26 16:34:07, manudo, cer1, down, 52484, 33282, pop-prd-pthalos000, 
4:13:48 253
1250058, 2023-11-26 19:48:51, manudo, cer1, up, 63633, 13283, pop-prd-pthalos000, 
3:14:44 194
1250730, 2023-11-27 00:33:12, manudo, cer1, down, 63633, 13283, pop-prd-pthalos000, 
4:44:21 284
1251891, 2023-11-27 10:18:17, manudo, cer1, up, 25326, 50558, pop-prd-pthalos000, 
9:45:05 585
1253409, 2023-11-27 20:31:40, manudo, cer1, down, 25326, 50558, pop-prd-pthalos000, 
10:13:23 613
1253413, 2023-11-27 20:32:37, manudo, cer1, up, 7835, 12796, pop-prd-pthalos000, 
0:00:57 0
remove me!
1253416, 2023-11-27 20:34:17, manudo, cer1, down, 7835, 12796, pop-prd-pthalos000, 
0:01:40 1
remove me!
1253421, 2023-11-27 20:35:21, manudo, cer1, up, 37754, 50596, pop-prd-pthalos000, 
0:01:04 1
remove me!
1253834, 2023-11-27 23:54:14, manudo, cer1, down, 37754, 50596, pop-prd-pthalos000, 
3:18:53 198
1256156, 2023-11-28 16:20:43, manudo, cer1, up, 65455, 50176, pop-prd-pthalos000, 
16:26:29 986
1257112, 2023-11-28 23:18:37, manudo, cer1, down, 65455, 50176, pop-prd-pthalos000, 
6:57:54 417
1258842, 2023-11-29 10:13:32, manudo, cer1, up, 20751, 54751, pop-prd-pthalos000, 
10:54:55 654
1261532, 2023-11-30 00:58:17, manudo, cer1, down, 20751, 54751, pop-prd-pthalos000, 
14:44:45 884
1263354, 2023-11-30 10:15:33, manudo, cer1, up, 54665, 13387, pop-prd-pthalos000, 
9:17:16 557
1264954, 2023-11-30 19:43:21, manudo, cer1, down, 54665, 13387, pop-prd-pthalos000, 
9:27:48 567
1264974, 2023-11-30 19:47:37, manudo, cer1, up, 34272, 51256, pop-prd-pthalos000, 
0:04:16 4
remove me!
1265220, 2023-11-30 20:41:40, manudo, cer1, down, 34272, 51256, pop-prd-pthalos000, 
0:54:03 54
1268494, 2023-12-01 12:52:35, manudo, cer1, up, 719, 35667, pop-prd-pthalos000, 
16:10:55 970
1269167, 2023-12-01 16:37:32, manudo, cer1, down, 719, 35667, pop-prd-pthalos000, 
3:44:57 224
1270265, 2023-12-01 21:59:57, manudo, cer1, up, 49806, 38997, pop-prd-pthalos000, 
5:22:25 322
1270771, 2023-12-02 01:11:37, manudo, cer1, down, 49806, 38997, pop-prd-pthalos000, 
3:11:40 191
1272638, 2023-12-02 14:12:45, manudo, cer1, up, 15515, 14833, pop-prd-pthalos000, 
13:01:08 781
1272920, 2023-12-02 16:22:12, manudo, cer1, down, 15515, 14833, pop-prd-pthalos000, 
2:09:27 129
1272927, 2023-12-02 16:23:59, manudo, cer1, up, 45045, 27489, pop-prd-pthalos000, 
0:01:47 1
remove me!
1273269, 2023-12-02 19:06:36, manudo, cer1, down, 45045, 27489, pop-prd-pthalos000, 
2:42:37 162
1275198, 2023-12-03 06:56:10, manudo, cer1, up, 34191, 39393, pop-prd-pthalos000, 
11:49:34 709
1278895, 2023-12-04 11:33:15, manudo, cer1, down, 34191, 39393, pop-prd-pthalos000, 
1 day, 4:37:05 277
1278896, 2023-12-04 11:33:15, manudo, cer1, up, 37972, 19257, pop-prd-pthalos000, 
0:00:00 0
remove me!
1279437, 2023-12-04 14:09:53, manudo, cer1, down, 37972, 19257, pop-prd-pthalos000, 
2:36:38 156
1279452, 2023-12-04 14:13:05, manudo, cer1, up, 48387, 48951, pop-prd-pthalos000, 
0:03:12 3
remove me!
1279876, 2023-12-04 16:26:11, manudo, cer1, down, 48387, 48951, pop-prd-pthalos000, 
2:13:06 133
1279881, 2023-12-04 16:27:46, manudo, cer1, up, 60188, 62653, pop-prd-pthalos000, 
0:01:35 1
remove me!
1281261, 2023-12-05 00:25:37, manudo, cer1, down, 60188, 62653, pop-prd-pthalos000, 
7:57:51 477
1282674, 2023-12-05 10:28:50, manudo, cer1, up, 63419, 21076, pop-prd-pthalos000, 
10:03:13 603
1284370, 2023-12-05 20:46:34, manudo, cer1, down, 63419, 21076, pop-prd-pthalos000, 
10:17:44 617
1286944, 2023-12-06 14:17:54, manudo, cer1, up, 25809, 63290, pop-prd-pthalos000, 
17:31:20 1051
1287168, 2023-12-06 15:27:28, manudo, cer1, down, 25809, 63290, pop-prd-pthalos000, 
1:09:34 69
1287751, 2023-12-06 19:19:47, manudo, cer1, up, 29011, 56020, pop-prd-pthalos000, 
3:52:19 232
1288511, 2023-12-07 00:30:26, manudo, cer1, down, 29011, 56020, pop-prd-pthalos000, 
5:10:39 310
1289847, 2023-12-07 10:24:00, manudo, cer1, up, 47970, 17456, pop-prd-pthalos000, 
9:53:34 593
1293590, 2023-12-08 08:41:50, manudo, cer1, down, 47970, 17456, pop-prd-pthalos000, 
22:17:50 1337
1310224, 2023-12-12 16:44:05, manudo, cer1, up, 63757, 53590, pop-prd-pthalos000, 
4 days, 8:02:15 482
1311687, 2023-12-13 01:06:11, manudo, cer1, down, 63757, 53590, pop-prd-pthalos000, 
8:22:06 502
1313832, 2023-12-13 13:11:44, manudo, cer1, up, 29327, 31323, pop-prd-pthalos000, 
12:05:33 725
1315767, 2023-12-14 00:56:47, manudo, cer1, down, 29327, 31323, pop-prd-pthalos000, 
11:45:03 705
1317144, 2023-12-14 10:10:29, manudo, cer1, up, 53173, 27117, pop-prd-pthalos000, 
9:13:42 553
1317571, 2023-12-14 11:07:36, manudo, cer1, down, 53173, 27117, pop-prd-pthalos000, 
0:57:07 57
1317572, 2023-12-14 11:07:36, manudo, cer1, up, 16316, 56397, pop-prd-pthalos000, 
0:00:00 0
remove me!
1319008, 2023-12-14 17:56:49, manudo, cer1, down, 16316, 56397, pop-prd-pthalos000, 
6:49:13 409
1319016, 2023-12-14 17:58:29, manudo, cer1, up, 40977, 47290, pop-prd-pthalos000, 
0:01:40 1
remove me!
1320136, 2023-12-14 23:13:03, manudo, cer1, down, 40977, 47290, pop-prd-pthalos000, 
5:14:34 314
1322308, 2023-12-15 10:45:01, manudo, cer1, up, 45833, 7523, pop-prd-pthalos000, 
11:31:58 691
1323362, 2023-12-15 15:59:47, manudo, cer1, down, 45833, 7523, pop-prd-pthalos000, 
5:14:46 314
1324501, 2023-12-15 22:10:16, manudo, cer1, up, 43024, 15646, pop-prd-pthalos000, 
6:10:29 370
1325597, 2023-12-16 03:47:17, manudo, cer1, down, 43024, 15646, pop-prd-pthalos000, 
5:37:01 337
1325599, 2023-12-16 03:48:46, manudo, cer1, up, 37708, 51240, pop-prd-pthalos000, 
0:01:29 1
remove me!
1326170, 2023-12-16 07:53:24, manudo, cer1, down, 37708, 51240, pop-prd-pthalos000, 
4:04:38 244
1327262, 2023-12-16 14:12:11, manudo, cer1, up, 26723, 50450, pop-prd-pthalos000, 
6:18:47 378
1327276, 2023-12-16 14:22:29, manudo, cer1, down, 26723, 50450, pop-prd-pthalos000, 
0:10:18 10
remove me!
1327281, 2023-12-16 14:24:08, manudo, cer1, up, 59383, 26262, pop-prd-pthalos000, 
0:01:39 1
remove me!
1327981, 2023-12-16 18:49:10, manudo, cer1, down, 59383, 26262, pop-prd-pthalos000, 
4:25:02 265
1330205, 2023-12-17 08:55:55, manudo, cer1, up, 34698, 33504, pop-prd-pthalos000, 
14:06:45 846
1330773, 2023-12-17 12:23:36, manudo, cer1, down, 34698, 33504, pop-prd-pthalos000, 
3:27:41 207
1330780, 2023-12-17 12:25:09, manudo, cer1, up, 21103, 35955, pop-prd-pthalos000, 
0:01:33 1
remove me!
1331247, 2023-12-17 14:22:33, manudo, cer1, down, 21103, 35955, pop-prd-pthalos000, 
1:57:24 117
1331248, 2023-12-17 14:22:33, manudo, cer1, up, 35693, 29172, pop-prd-pthalos000, 
0:00:00 0
remove me!
1331562, 2023-12-17 14:32:10, manudo, cer1, down, 35693, 29172, pop-prd-pthalos000, 
0:09:37 9
remove me!
1332765, 2023-12-17 21:00:59, manudo, cer1, up, 44596, 59614, pop-prd-pthalos000, 
6:28:49 388
1333132, 2023-12-17 22:49:07, manudo, cer1, down, 44596, 59614, pop-prd-pthalos000, 
1:48:08 108
1333133, 2023-12-17 22:49:07, manudo, cer1, up, 17282, 13956, pop-prd-pthalos000, 
0:00:00 0
remove me!
1334157, 2023-12-18 03:39:40, manudo, cer1, down, 17282, 13956, pop-prd-pthalos000, 
4:50:33 290
1335494, 2023-12-18 12:13:50, manudo, cer1, up, 60088, 10935, pop-prd-pthalos000, 
8:34:10 514
1335757, 2023-12-18 13:28:48, manudo, cer1, down, 60088, 10935, pop-prd-pthalos000, 
1:14:58 74
1335760, 2023-12-18 13:30:13, manudo, cer1, up, 36169, 52603, pop-prd-pthalos000, 
0:01:25 1
remove me!
1337393, 2023-12-18 22:29:06, manudo, cer1, down, 36169, 52603, pop-prd-pthalos000, 
8:58:53 538
1339827, 2023-12-19 10:29:31, manudo, cer1, up, 24392, 12932, pop-prd-pthalos000, 
12:00:25 720
